query_id,category,query,rank,passage_id,source_path,heading,text_snippet,expected_source_paths,pre_labeled_relevant,relevant
env-05,technical-token,uvicorn --reload --host --port,2,a7e821c118eed90c2fcf8813ff3d4e52b26457acf4e90e919cf6148fca2821bf,deployment/server-workers.md#multiple-workers,Server Workers - Uvicorn with Workers,"```console $ uvicorn main:app --host 0.0.0.0 --port 8080 --workers 4 <font color=""#A6E22E"">INFO</font>:     Uvicorn running on <b>http://0.0.0.0:8080</b> (Press CTRL+C to quit) <font color=""#A6E22E"">INFO</font>:     Started parent process [<font color=""#A1EFE4""><b>27365</b></font>] <font color=""#A6E",tutorial/first-steps.md,,
env-05,technical-token,uvicorn --reload --host --port,3,6127c31447b9e1c25f4dfcbc06f96befbc786310bd309a345251bea4cad74404,release-notes.md#0-8-0,Release Notes,* Make development scripts executable. PR [#76](https://github.com/tiangolo/fastapi/pull/76) by [@euri10](https://github.com/euri10).  * Add support for adding `tags` in `app.include_router()`. PR [#55](https://github.com/tiangolo/fastapi/pull/55) by [@euri10](https://github.com/euri10). Documentati,tutorial/first-steps.md,,
env-05,technical-token,uvicorn --reload --host --port,4,fc4216e684a13f7d44ec168dc6329ba7ca0d63c615bc7bae8194d298dac7b2ea,deployment/docker.md#behind-a-tls-termination-proxy,FastAPI in Containers - Docker,"If you are running your container behind a TLS Termination Proxy (load balancer) like Nginx or Traefik, add the option `--proxy-headers`, this will tell Uvicorn (through the FastAPI CLI) to trust the headers sent by that proxy telling it that the application is running behind HTTPS, etc.  ```Dockerf",tutorial/first-steps.md,,
env-05,technical-token,uvicorn --reload --host --port,5,7c2cc351031dc9113a7b9025a20ae26bf720c15498d21450ef2335d679a865b0,deployment/docker.md#fastapi-in-containers-docker,FastAPI in Containers - Docker,"When deploying FastAPI applications a common approach is to build a **Linux container image**. It's normally done using <a href=""https://www.docker.com/"" class=""external-link"" target=""_blank"">**Docker**</a>. You can then deploy that container image in one of a few possible ways.  Using Linux contain",tutorial/first-steps.md,,
env-06,technical-token,ALGORITHM HS256 ACCESS_TOKEN_EXPIRE_MINUTES,1,6e94bd85665969ee8a38fd9f98770cea916f8508333129ee66906362ef9321ab,tutorial/security/oauth2-jwt.md#handle-jwt-tokens,"OAuth2 with Password (and hashing), Bearer with JWT tokens","Import the modules installed.  Create a random secret key that will be used to sign the JWT tokens.  To generate a secure random secret key use the command:  <div class=""termy"">  ```console $ openssl rand -hex 32  09d25e094faa6ca2556c818166b7a9563b93f7099f6f0f4caa6cf63b88e8d3e7 ```  </div>  And copy",tutorial/security/oauth2-jwt.md,1,1
env-06,technical-token,ALGORITHM HS256 ACCESS_TOKEN_EXPIRE_MINUTES,2,0be1e35f2bc5ca2d522a59678b80c673bd1f711d0c38db4f274a96f9885ec401,fastapi-people.md#about-the-data-technical-details,FastAPI People,"The main intention of this page is to highlight the effort of the community to help others.  Especially including efforts that are normally less visible, and in many cases more arduous, like helping others with questions and reviewing Pull Requests with translations.  The data is calculated each mon",tutorial/security/oauth2-jwt.md,,
env-06,technical-token,ALGORITHM HS256 ACCESS_TOKEN_EXPIRE_MINUTES,3,a101d087b73957fda115ce71eaab8de913cacf6cfea544103c6e5144c8cd0bc2,tutorial/security/oauth2-jwt.md#install-passlib,"OAuth2 with Password (and hashing), Bearer with JWT tokens","PassLib is a great Python package to handle password hashes.  It supports many secure hashing algorithms and utilities to work with them.  The recommended algorithm is ""Bcrypt"".  Make sure you create a [virtual environment](../../virtual-environments.md){.internal-link target=_blank}, activate it, a",tutorial/security/oauth2-jwt.md,1,1
env-06,technical-token,ALGORITHM HS256 ACCESS_TOKEN_EXPIRE_MINUTES,4,781f25baf9d82b9f82a7567251b4cd21cdd214a8c9eab7e5bf197f105a071548,tutorial/security/oauth2-jwt.md#hash-and-verify-the-passwords,"OAuth2 with Password (and hashing), Bearer with JWT tokens","Import the tools we need from `passlib`.  Create a PassLib ""context"". This is what will be used to hash and verify passwords.  /// tip  The PassLib context also has functionality to use different hashing algorithms, including deprecated old ones only to allow verifying them, etc.  For example, you c",tutorial/security/oauth2-jwt.md,1,1
err-01,technical-token,422 Unprocessable Entity validation error,1,325439f5ea65cbaa9414d9548f6e70779657813422a6011a66248c5ba3f6b36c,release-notes.md#0-40-0,Release Notes,* Add notes to docs about installing `python-multipart` when using forms. PR [#574](https://github.com/tiangolo/fastapi/pull/574) by [@sliptonic](https://github.com/sliptonic). * Generate OpenAPI schemas in alphabetical order. PR [#554](https://github.com/tiangolo/fastapi/pull/554) by [@dmontagu](ht,tutorial/handling-errors.md,,
err-01,technical-token,422 Unprocessable Entity validation error,2,6e9b282787147af2131071fd06fbce2723c56c0f14c06ce178e95bad04a75d58,release-notes.md#0-37-0,Release Notes,* Add support for custom route classes for advanced use cases. PR [#468](https://github.com/tiangolo/fastapi/pull/468) by [@dmontagu](https://github.com/dmontagu). * Allow disabling Google fonts in ReDoc. PR [#481](https://github.com/tiangolo/fastapi/pull/481) by [@b1-luettje](https://github.com/b1-,tutorial/handling-errors.md,,
err-01,technical-token,422 Unprocessable Entity validation error,3,0a8459eda2785f7ea5fee37ec0984c9b831480c37811f47a76cfb8dce8ca2f5b,tutorial/extra-models.md#recap,Extra Models,"Use multiple Pydantic models and inherit freely for each case.  You don't need to have a single data model per entity if that entity must be able to have different ""states"". As the case with the user ""entity"" with a state including `password`, `password_hash` and no password.",tutorial/handling-errors.md,,
err-01,technical-token,422 Unprocessable Entity validation error,4,5a9f82d0bbc287d27644d52efde7c50582e9d6cdf841df672f2682edc29fa05f,tutorial/path-params.md#data-validation,Path Parameters,"But if you go to the browser at <a href=""http://127.0.0.1:8000/items/foo"" class=""external-link"" target=""_blank"">http://127.0.0.1:8000/items/foo</a>, you will see a nice HTTP error of:  ```JSON {   ""detail"": [     {       ""type"": ""int_parsing"",       ""loc"": [         ""path"",         ""item_id""       ]",tutorial/handling-errors.md,,
err-01,technical-token,422 Unprocessable Entity validation error,5,4d390342f48ffc000330c91a2f39139311f3273d12c69c22e9eb1918ce0843de,release-notes.md#0-26-0,Release Notes,* Separate error handling for validation errors.     * This will allow developers to customize the exception handlers.     * Document better how to handle exceptions and use error handlers.     * Include `RequestValidationError` and `WebSocketRequestValidationError` (this last one will be useful onc,tutorial/handling-errors.md,,
err-02,technical-token,RequestValidationError,1,cd2b3930654025e24c63bac4d7f50dfd7c293c8de8eba6c712c6d9078b176ab4,tutorial/handling-errors.md#use-the-requestvalidationerror-body,Handling Errors,"The `RequestValidationError` contains the `body` it received with invalid data.  You could use it while developing your app to log the body and debug it, return it to the user, etc.  {* ../../docs_src/handling_errors/tutorial005.py hl[14] *}  Now try sending an invalid item like:  ```JSON {   ""title",tutorial/handling-errors.md,1,1
err-02,technical-token,RequestValidationError,2,ea667a88ae53cd18bae128a636555724edfbb2fdf0315adb9365b5480775df5b,release-notes.md#fixes,Release Notes,* 📌 Relax Swagger UI version pin. PR [#2089](https://github.com/tiangolo/fastapi/pull/2089) by [@jmriebold](https://github.com/jmriebold). * 🐛 Fix bug overriding custom HTTPException and RequestValidationError from exception_handlers. PR [#1924](https://github.com/tiangolo/fastapi/pull/1924) by [@ur,tutorial/handling-errors.md,,
err-02,technical-token,RequestValidationError,3,c8f899f79a829aee0180910070662cfca01ca84e32a160e28d7e8823e4734cbc,tutorial/handling-errors.md#requestvalidationerror-vs-validationerror,Handling Errors,"/// warning  These are technical details that you might skip if it's not important for you now.  ///  `RequestValidationError` is a sub-class of Pydantic's <a href=""https://docs.pydantic.dev/latest/concepts/models/#error-handling"" class=""external-link"" target=""_blank"">`ValidationError`</a>.  **FastA",tutorial/handling-errors.md,1,1
err-02,technical-token,RequestValidationError,4,bd4833ed3b650176d3e8aa15f4556beebc7aa76e6675fd93ff321d59b3c3c748,release-notes.md#0-47-0,Release Notes,* Refactor documentation to make a simpler and shorter [Tutorial - User Guide](https://fastapi.tiangolo.com/tutorial/) and an additional [Advanced User Guide](https://fastapi.tiangolo.com/advanced/) with all the additional docs. PR [#887](https://github.com/tiangolo/fastapi/pull/887). * Tweak extern,tutorial/handling-errors.md,,
err-02,technical-token,RequestValidationError,5,4d390342f48ffc000330c91a2f39139311f3273d12c69c22e9eb1918ce0843de,release-notes.md#0-26-0,Release Notes,* Separate error handling for validation errors.     * This will allow developers to customize the exception handlers.     * Document better how to handle exceptions and use error handlers.     * Include `RequestValidationError` and `WebSocketRequestValidationError` (this last one will be useful onc,tutorial/handling-errors.md,,
err-03,technical-token,Could not validate credentials 401,1,fe21f6dccb8448fc858d37a836efafd61a81fd3a89885098547a1aa4385d650b,advanced/security/http-basic-auth.md#return-the-error,HTTP Basic Auth,"After detecting that the credentials are incorrect, return an `HTTPException` with a status code 401 (the same returned when no credentials are provided) and add the header `WWW-Authenticate` to make the browser show the login prompt again:  {* ../../docs_src/security/tutorial007_an_py39.py hl[26:30",tutorial/security/oauth2-jwt.md,,
err-03,technical-token,Could not validate credentials 401,2,86849e2867275cd7ac17152e18d67baf88941d54d7795ece84dd4e6bfcf23dc7,tutorial/security/simple-oauth2.md#get-your-own-user-data,Simple OAuth2 with Password and Bearer,"Now use the operation `GET` with the path `/users/me`.  You will get your user's data, like:  ```JSON {   ""username"": ""johndoe"",   ""email"": ""johndoe@example.com"",   ""full_name"": ""John Doe"",   ""disabled"": false,   ""hashed_password"": ""fakehashedsecret"" } ```  <img src=""/img/tutorial/security/image06.p",tutorial/security/oauth2-jwt.md,,
err-03,technical-token,Could not validate credentials 401,3,13c3d851a2f794a74a5dfd700df451b5b7306637e57b70660487b76d1d44361e,release-notes.md#0-20-0,Release Notes,"* Upgrade OAuth2:     * Upgrade Password flow using Bearer tokens to use the correct HTTP status code 401 `UNAUTHORIZED`, with `WWW-Authenticate` headers.     * Update, simplify, and improve all the [security docs](https://fastapi.tiangolo.com/advanced/security/).     * Add new `scope_str` to `Secur",tutorial/security/oauth2-jwt.md,,
err-03,technical-token,Could not validate credentials 401,4,425becafc7d7025d77484b619b7456cf101f5c7de69f252258df4a9e8db01e15,advanced/security/http-basic-auth.md#http-basic-auth,HTTP Basic Auth,"For the simplest cases, you can use HTTP Basic Auth.  In HTTP Basic Auth, the application expects a header that contains a username and a password.  If it doesn't receive it, it returns an HTTP 401 ""Unauthorized"" error.  And returns a header `WWW-Authenticate` with a value of `Basic`, and an optiona",tutorial/security/oauth2-jwt.md,,
err-03,technical-token,Could not validate credentials 401,5,c4d575a2a8667276aa129fc2dfa5b9f35cbc1e3857e72d301ae39728a6251f7c,tutorial/security/first-steps.md#what-it-does,Security - First Steps,"It will go and look in the request for that `Authorization` header, check if the value is `Bearer ` plus some token, and will return the token as a `str`.  If it doesn't see an `Authorization` header, or the value doesn't have a `Bearer ` token, it will respond with a 401 status code error (`UNAUTHO",tutorial/security/oauth2-jwt.md,,
err-04,technical-token,Not authenticated,1,86849e2867275cd7ac17152e18d67baf88941d54d7795ece84dd4e6bfcf23dc7,tutorial/security/simple-oauth2.md#get-your-own-user-data,Simple OAuth2 with Password and Bearer,"Now use the operation `GET` with the path `/users/me`.  You will get your user's data, like:  ```JSON {   ""username"": ""johndoe"",   ""email"": ""johndoe@example.com"",   ""full_name"": ""John Doe"",   ""disabled"": false,   ""hashed_password"": ""fakehashedsecret"" } ```  <img src=""/img/tutorial/security/image06.p",tutorial/security/first-steps.md,,
err-04,technical-token,Not authenticated,2,69f748e1d39da847c83e734bbbad260129472aa46f0ef2c82c7a7bce327a4386,advanced/security/oauth2-scopes.md#check-it,OAuth2 scopes,"If you open the API docs, you can authenticate and specify which scopes you want to authorize.  <img src=""/img/tutorial/security/image11.png"">  If you don't select any scope, you will be ""authenticated"", but when you try to access `/users/me/` or `/users/me/items/` you will get an error saying that ",tutorial/security/first-steps.md,,
err-04,technical-token,Not authenticated,3,cd5a41a55bf46d14010eafcaf7737d280f34a5d16d24b74542f11b5237e88ac1,advanced/testing-dependencies.md#use-cases-external-service,Testing Dependencies with Overrides,"An example could be that you have an external authentication provider that you need to call.  You send it a token and it returns an authenticated user.  This provider might be charging you per request, and calling it might take some extra time than if you had a fixed mock user for tests.  You probab",tutorial/security/first-steps.md,,
err-04,technical-token,Not authenticated,4,598e79644ae3b5d854f7844b87d3d9afdb6820fe8b69d73678e5d121db83b036,tutorial/security/simple-oauth2.md#update-the-dependencies,Simple OAuth2 with Password and Bearer,"Now we are going to update our dependencies.  We want to get the `current_user` *only* if this user is active.  So, we create an additional dependency `get_current_active_user` that in turn uses `get_current_user` as a dependency.  Both of these dependencies will just return an HTTP error if the use",tutorial/security/first-steps.md,,
err-04,technical-token,Not authenticated,5,66ce792c7b9d889e3d6bbe78558b64861952fbf279d0a614b7e8a3c17ea406aa,tutorial/security/index.md#openid-not-openid-connect,Security,"There was also an ""OpenID"" specification. That tried to solve the same thing as **OpenID Connect**, but was not based on OAuth2.  So, it was a complete additional system.  It is not very popular or used nowadays.",tutorial/security/first-steps.md,,
err-05,technical-token,detail field not found,1,141f3e851f84ac210b7c9bcc7b7f11266e8eefce56585e61b641cb8a1f5445d2,tutorial/handling-errors.md#the-resulting-response,Handling Errors,"If the client requests `http://example.com/items/foo` (an `item_id` `""foo""`), that client will receive an HTTP status code of 200, and a JSON response of:  ```JSON {   ""item"": ""The Foo Wrestlers"" } ```  But if the client requests `http://example.com/items/bar` (a non-existent `item_id` `""bar""`), tha",tutorial/handling-errors.md,1,1
err-05,technical-token,detail field not found,2,bb44a4d314a7d84389b99ec3fae45c9357b9507a3574ab5e0cfb44de43eb39cd,tutorial/body-fields.md#import-field,Body - Fields,"First, you have to import it:  {* ../../docs_src/body_fields/tutorial001_an_py310.py hl[4] *}  /// warning  Notice that `Field` is imported directly from `pydantic`, not from `fastapi` as are all the rest (`Query`, `Path`, `Body`, etc).  ///",tutorial/handling-errors.md,,
err-05,technical-token,detail field not found,3,e0a27cf2cf69c54f2190e760dc3752baa57912e40376bbe0539ff526d6137349,how-to/conditional-openapi.md#conditional-openapi-from-settings-and-env-vars,Conditional OpenAPI,"You can easily use the same Pydantic settings to configure your generated OpenAPI and the docs UIs.  For example:  {* ../../docs_src/conditional_openapi/tutorial001.py hl[6,11] *}  Here we declare the setting `openapi_url` with the same default of `""/openapi.json""`.  And then we use it when creating",tutorial/handling-errors.md,,
err-05,technical-token,detail field not found,4,1e291e3f616d35010d4ab6ab2adee7a3ba9a60def127120ccf2c67b524bc2001,release-notes.md#fixes,Release Notes,"* 📌 Pin Swagger UI version to 5.9.0 temporarily to handle a bug crashing it in 5.9.1. PR [#10529](https://github.com/tiangolo/fastapi/pull/10529) by [@alejandraklachquin](https://github.com/alejandraklachquin).     * This is not really a bug in FastAPI but in Swagger UI, nevertheless pinning the ver",tutorial/handling-errors.md,,
err-05,technical-token,detail field not found,5,d3f85aa50654d7e56376e9ef67f6be726766b1eab9e48b2f49d9a16b737cb3bd,how-to/separate-openapi-schemas.md#input-model-in-docs,Separate OpenAPI Schemas for Input and Output or Not,"You can confirm that in the docs, the `description` field doesn't have a **red asterisk**, it's not marked as required:  <div class=""screenshot""> <img src=""/img/tutorial/separate-openapi-schemas/image01.png""> </div>",tutorial/handling-errors.md,,
err-06,technical-token,override_get_db dependency override testing,1,1606edc4b5fe784a389794764ffb47b4ed785c705000336945b09b2d3e85b80e,advanced/testing-dependencies.md#use-the-app-dependency-overrides-attribute,Testing Dependencies with Overrides,"For these cases, your **FastAPI** application has an attribute `app.dependency_overrides`, it is a simple `dict`.  To override a dependency for testing, you put as a key the original dependency (a function), and as the value, your dependency override (another function).  And then **FastAPI** will ca",advanced/testing-dependencies.md,1,1
err-06,technical-token,override_get_db dependency override testing,2,fe266374cecb93778448698bf8ea0d82e84e44ba0fa23951e082d0305509ff90,advanced/settings.md#settings-and-testing,Settings and Environment Variables,"Then it would be very easy to provide a different settings object during testing by creating a dependency override for `get_settings`:  {* ../../docs_src/settings/app02/test_main.py hl[9:10,13,21] *}  In the dependency override we set a new value for the `admin_email` when creating the new `Settings",advanced/testing-dependencies.md,,
err-06,technical-token,override_get_db dependency override testing,3,9684f37b04a2e3110cdeb46fa1280450143f7b6ae05ba1be4ce0b364e0e6f732,advanced/testing-dependencies.md#overriding-dependencies-during-testing,Testing Dependencies with Overrides,"There are some scenarios where you might want to override a dependency during testing.  You don't want the original dependency to run (nor any of the sub-dependencies it might have).  Instead, you want to provide a different dependency that will be used only during tests (possibly only some specific",advanced/testing-dependencies.md,1,1
err-06,technical-token,override_get_db dependency override testing,4,4eb4528df23bb45ffbe379e302d8dbdf92cd962488d4db60292d70ed476e0586,advanced/settings.md#settings-in-a-dependency,Settings and Environment Variables,"In some occasions it might be useful to provide the settings from a dependency, instead of having a global object with `settings` that is used everywhere.  This could be especially useful during testing, as it's very easy to override a dependency with your own custom settings.",advanced/testing-dependencies.md,,
err-06,technical-token,override_get_db dependency override testing,5,cd5a41a55bf46d14010eafcaf7737d280f34a5d16d24b74542f11b5237e88ac1,advanced/testing-dependencies.md#use-cases-external-service,Testing Dependencies with Overrides,"An example could be that you have an external authentication provider that you need to call.  You send it a token and it returns an authenticated user.  This provider might be charging you per request, and calling it might take some extra time than if you had a fixed mock user for tests.  You probab",advanced/testing-dependencies.md,1,1
ver-01,version-sensitive,Python 3.10 union type X | Y path parameters,1,7a44fa87eff74aabdf3795066160233b806934fa9859d41a6313f8420134337d,python-types.md#union,Python Types Intro,"You can declare that a variable can be any of **several types**, for example, an `int` or a `str`.  In Python 3.6 and above (including Python 3.10) you can use the `Union` type from `typing` and put inside the square brackets the possible types to accept.  In Python 3.10 there's also a **new syntax*",tutorial/path-params.md,,
ver-01,version-sensitive,Python 3.10 union type X | Y path parameters,2,813fa2b5e2dd121ca505c2b4bf5554127e79419c8b469125ecb3ec87911e4f1a,release-notes.md#docs,Release Notes,📝 Fix inconsistent response code when item already exists in docs for testing. PR [#11818](https://github.com/fastapi/fastapi/pull/11818) by [@lokomilo](https://github.com/lokomilo). * 📝 Update `docs/en/docs/tutorial/body.md` with Python 3.10 union type example. PR [#11415](https://github.com/fastap,tutorial/path-params.md,,
ver-01,version-sensitive,Python 3.10 union type X | Y path parameters,3,d6c6a1b920dc8eed3cd074af9d666fcb19dadf6afee460006d19a0d1f23183ae,python-types.md#generic-types,Python Types Intro,"These types that take type parameters in square brackets are called **Generic types** or **Generics**, for example:  //// tab | Python 3.10+  You can use the same builtin types as generics (with square brackets and types inside):  * `list` * `tuple` * `set` * `dict`  And the same as with Python 3.8,",tutorial/path-params.md,,
ver-01,version-sensitive,Python 3.10 union type X | Y path parameters,4,7e8950e4ce91e9323556762a959684b8797cc1394c69b9ccab51d8376174f462,python-types.md#using-union-or-optional,Python Types Intro,"The good news is, once you are on Python 3.10 you won't have to worry about that, as you will be able to simply use `|` to define unions of types:  {* ../../docs_src/python_types/tutorial009c_py310.py hl[1,4] *}  And then you won't have to worry about names like `Optional` and `Union`. 😎",tutorial/path-params.md,,
ver-01,version-sensitive,Python 3.10 union type X | Y path parameters,5,0b214b88edf3d8e03cf0dccb31d903564b6149e2e0104d58179fb4cfec062547,release-notes.md#docs,Release Notes,"* ✏ Update Hypercorn link, now pointing to GitHub. PR [#5346](https://github.com/tiangolo/fastapi/pull/5346) by [@baconfield](https://github.com/baconfield). * ✏ Tweak wording in `docs/en/docs/advanced/dataclasses.md`. PR [#3698](https://github.com/tiangolo/fastapi/pull/3698) by [@pfackeldey](https:",tutorial/path-params.md,,
ver-02,version-sensitive,Pydantic v2 model_config field_validator,1,489fc05944e03459c8c12aeb45acfe188614bab16d52fe94a72e09330fe5ca14,tutorial/schema-extra-example.md#extra-json-schema-data-in-pydantic-models,Declare Request Example Data,You can declare `examples` for a Pydantic model that will be added to the generated JSON Schema.  //// tab | Pydantic v2  {* ../../docs_src/schema_extra_example/tutorial001_py310.py hl[13:24] *}  ////  //// tab | Pydantic v1  {* ../../docs_src/schema_extra_example/tutorial001_pv1_py310.py hl[13:23] ,tutorial/body.md,,
ver-02,version-sensitive,Pydantic v2 model_config field_validator,2,9e649ee9b5506d6281a3592fc46264eb2101d3ae2450858e116538b38f1ac591,release-notes.md#0-114-0,Release Notes,"You can restrict form fields to only include those declared in a Pydantic model and forbid any extra field sent in the request using Pydantic's `model_config = {""extra"": ""forbid""}`:  ```python from typing import Annotated  from fastapi import FastAPI, Form from pydantic import BaseModel  app = FastA",tutorial/body.md,,
ver-02,version-sensitive,Pydantic v2 model_config field_validator,3,de8cce16b559b3609853eaa7a54a1b334800744958e844030461f0b77b67dd7c,advanced/settings.md#read-settings-from-env,Settings and Environment Variables,"And then update your `config.py` with:  //// tab | Pydantic v2  {* ../../docs_src/settings/app03_an/config.py hl[9] *}  /// tip  The `model_config` attribute is used just for Pydantic configuration. You can read more at <a href=""https://docs.pydantic.dev/latest/concepts/config/"" class=""external-link",tutorial/body.md,,
ver-02,version-sensitive,Pydantic v2 model_config field_validator,4,c3ba876ac075e56580482a6fef96d067c0821eba7f72e41fbc23da13e93663b5,release-notes.md#forbid-extra-query-cookie-header-parameters,Release Notes,"Use Pydantic models to restrict extra values for `Query` parameters (also applies to `Header` and `Cookie` parameters).  To achieve it, use Pydantic's `model_config = {""extra"": ""forbid""}`:  ```python from typing import Annotated, Literal  from fastapi import FastAPI, Query from pydantic import BaseM",tutorial/body.md,,
ver-02,version-sensitive,Pydantic v2 model_config field_validator,5,1d4ed2a37f83b11c7048095cf52c9e575f7ad21d52ed6d3cfeaf11494bc0147e,release-notes.md#pydantic-v1,Release Notes,"**This version of FastAPI still supports Pydantic v1**. And although Pydantic v1 will be deprecated at some point, it will still be supported for a while.  This means that you can install the new Pydantic v2, and if something fails, you can install Pydantic v1 while you fix any problems you might ha",tutorial/body.md,,
ver-03,version-sensitive,FastAPI 0.100 lifespan replaces on_event,1,95dbea318df7e1df23576c2e9b89e836dd5e9fab2b9105b5efdfca78c82c25f3,reference/apirouter.md#apirouter-class,`APIRouter` class,"Here's the reference information for the `APIRouter` class, with all its parameters, attributes and methods.  You can import the `APIRouter` class directly from `fastapi`:  ```python from fastapi import APIRouter ```  ::: fastapi.APIRouter     options:         members:             - websocket       ",advanced/events.md,,
ver-03,version-sensitive,FastAPI 0.100 lifespan replaces on_event,2,f079676311902e0e9a3f79c176fd805c5204d4e536901dfbd86dbf42ad05e935,reference/fastapi.md#fastapi-class,`FastAPI` class,"Here's the reference information for the `FastAPI` class, with all its parameters, attributes and methods.  You can import the `FastAPI` class directly from `fastapi`:  ```python from fastapi import FastAPI ```  ::: fastapi.FastAPI     options:         members:             - openapi_version         ",advanced/events.md,,
ver-03,version-sensitive,FastAPI 0.100 lifespan replaces on_event,3,200eaf12fa5863cd2b4910ad591080278cb64b2876457ca6f0bf9ed44ee30c37,advanced/events.md#alternative-events-deprecated,Lifespan Events,"/// warning  The recommended way to handle the *startup* and *shutdown* is using the `lifespan` parameter of the `FastAPI` app as described above. If you provide a `lifespan` parameter, `startup` and `shutdown` event handlers will no longer be called. It's all `lifespan` or all events, not both.  Yo",advanced/events.md,1,1
ver-03,version-sensitive,FastAPI 0.100 lifespan replaces on_event,4,dcb97bde457dcc69b96f354095eaeb8210402959ff7b0a4921fdbfad0c6dad27,advanced/events.md#technical-details,Lifespan Events,"Just a technical detail for the curious nerds. 🤓  Underneath, in the ASGI technical specification, this is part of the <a href=""https://asgi.readthedocs.io/en/latest/specs/lifespan.html"" class=""external-link"" target=""_blank"">Lifespan Protocol</a>, and it defines events called `startup` and `shutdown",advanced/events.md,1,1
ver-03,version-sensitive,FastAPI 0.100 lifespan replaces on_event,5,07facbebce7e25b3d38a17a51a29a288bc2c88182b3a1b77993ac5b674e24daa,advanced/events.md#sub-applications,Lifespan Events,"🚨 Keep in mind that these lifespan events (startup and shutdown) will only be executed for the main application, not for [Sub Applications - Mounts](sub-applications.md){.internal-link target=_blank}.",advanced/events.md,1,1
ver-04,version-sensitive,Python 3.9 Annotated type hints,1,611dd0c16ba236b8adcc9ebc2381741427fa2e2f5f27ff2afd9149641803f4b7,python-types.md#type-hints-with-metadata-annotations,Python Types Intro,"Python also has a feature that allows putting **additional <abbr title=""Data about the data, in this case, information about the type, e.g. a description."">metadata</abbr>** in these type hints using `Annotated`.  //// tab | Python 3.9+  In Python 3.9, `Annotated` is part of the standard library, so",tutorial/query-params-str-validations.md,,
ver-04,version-sensitive,Python 3.9 Annotated type hints,2,ce5fab3d9a93a27a498d3d8bb9a7c08fdf6f097a0cddc4a90d1d5c825cbf3561,tutorial/body-nested-models.md#import-typing-s-list,Body - Nested Models,"In Python 3.9 and above you can use the standard `list` to declare these type annotations as we'll see below. 💡  But in Python versions before 3.9 (3.6 and above), you first need to import `List` from standard Python's `typing` module:  {* ../../docs_src/body_nested_models/tutorial002.py hl[1] *}",tutorial/query-params-str-validations.md,,
ver-04,version-sensitive,Python 3.9 Annotated type hints,3,c5e743c37f8f1842377209deeae9bb346fe9950d7f658d4ee25c4dfa88afb79e,tutorial/body-nested-models.md#declare-a-list-with-a-type-parameter,Body - Nested Models,"To declare types that have type parameters (internal types), like `list`, `dict`, `tuple`:  * If you are in a Python version lower than 3.9, import their equivalent version from the `typing` module * Pass the internal type(s) as ""type parameters"" using square brackets: `[` and `]`  In Python 3.9 it ",tutorial/query-params-str-validations.md,,
ver-04,version-sensitive,Python 3.9 Annotated type hints,4,5bb621ec4c3dba245a37272d8bc481ca2e6b5209f7b8f929fec8318125922751,python-types.md#newer-versions-of-python,Python Types Intro,"The syntax using `typing` is **compatible** with all versions, from Python 3.6 to the latest ones, including Python 3.9, Python 3.10, etc.  As Python advances, **newer versions** come with improved support for these type annotations and in many cases you won't even need to import and use the `typing",tutorial/query-params-str-validations.md,,
ver-04,version-sensitive,Python 3.9 Annotated type hints,5,5adc8f360d8114a58734f830b8ec4f0d42335da2757129c5efb509b9cc585dc4,release-notes.md#features,Release Notes,"* ✨ Add docs and tests for Python 3.9 and Python 3.10. PR [#3712](https://github.com/tiangolo/fastapi/pull/3712) by [@tiangolo](https://github.com/tiangolo).     * You can start with [Python Types Intro](https://fastapi.tiangolo.com/python-types/), it explains what changes between different Python v",tutorial/query-params-str-validations.md,,
ver-05,version-sensitive,async context manager asynccontextmanager lifespan startup,1,6e92f86f0ae87d1de871b92eceda1c2ba9c786436dadb277f12dc2a138aeaa92,advanced/events.md#async-context-manager,Lifespan Events,"If you check, the function is decorated with an `@asynccontextmanager`.  That converts the function into something called an ""**async context manager**"".  {* ../../docs_src/events/tutorial003.py hl[1,13] *}  A **context manager** in Python is something that you can use in a `with` statement, for exa",advanced/events.md,1,1
ver-05,version-sensitive,async context manager asynccontextmanager lifespan startup,2,e4e8cd8529616e65cfbb02a409a12ee562bfd6e51893fafdc778ecb02650d6d6,release-notes.md#features,Release Notes,"* ✨ Add support for `lifespan` async context managers (superseding `startup` and `shutdown` events). Initial PR [#2944](https://github.com/tiangolo/fastapi/pull/2944) by [@uSpike](https://github.com/uSpike).  Now, instead of using independent `startup` and `shutdown` events, you can define that logi",advanced/events.md,,
ver-05,version-sensitive,async context manager asynccontextmanager lifespan startup,3,ec065c84e15d8b37fd24528e9004e31bf5f02fd8c26f131fb49a1237eb5cdc11,advanced/events.md#lifespan,Lifespan Events,"You can define this *startup* and *shutdown* logic using the `lifespan` parameter of the `FastAPI` app, and a ""context manager"" (I'll show you what that is in a second).  Let's start with an example and then see it in detail.  We create an async function `lifespan()` with `yield` like this:  {* ../.",advanced/events.md,1,1
